id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
ckan.openig.org,Pyrenees Occitania in Geomatic Intelligence data catalog,https://ckan.openig.org,ckan,Open data portal,state,FR,France,Pyrenees Occitania in Geomatic Intelligence,Civil society,,0,active
csdl.quangbinhtrade.vn,QUANG BINH IMPORT AND EXPORT JOINT STOCK COMPANY Data Catalog,http://csdl.quangbinhtrade.vn,ckan,Open data portal,state,VN,Vietnam,QUANG BINH IMPORT AND EXPORT JOINT STOCK COMPANY,Business,http://csdl.quangbinhtrade.vn/api/3,0,active
csdlquangbinh.etix.vn,Quang Binh Industry and Trade Data Portal,http://csdlquangbinh.etix.vn,ckan,Open data portal,local,VN,Vietnam,Quang Binh Department of Industry and Trade,Local government,http://csdlquangbinh.etix.vn/api/3,0,active
opendata.quangngai.gov.vn,Quang Ngai Province Open Data Portal,https://opendata.quangngai.gov.vn,ckan,Open data portal,state,VN,Vietnam,Quang Ngai Province,Regional government,https://opendata.quangngai.gov.vn/api/3,247,active
data.researchdatafinder.qut.edu.au,QUT Research Data Repository,https://data.researchdatafinder.qut.edu.au,ckan,Open data portal,federal,AU,Australia,Queensland University of Technology,Academy,https://data.researchdatafinder.qut.edu.au/api/3,311,active
data.reach-incubator.eu,REACH Data Catalogue,https://data.reach-incubator.eu,ckan,Open data portal,federal,EU,European Union,REACH Incubator Consortium,Business,,0,active
ckan.recetox.cz,RECETOX Data Catalogue,https://ckan.recetox.cz/,ckan,Open data portal,federal,CZ,Czech Republic,Masaryk University (RECETOX),Academy,https://ckan.recetox.cz/api/3,6,active
reds.ses.pb.gov.br,REDS PB - Portal de dados em saúde da Paraíba,https://reds.ses.pb.gov.br,ckan,Open data portal,state,BR,Brazil,Secretaria de Estado da Saúde da Paraíba (SES-PB),Regional government,https://reds.ses.pb.gov.br/api/3,1,active
recaopendata.open-lab.cloud,Reggia di Caserta Open Data,https://recaopendata.open-lab.cloud/,ckan,Open data portal,state,IT,Italy,Reggia di Caserta - Ministero della Cultura,Central government,https://recaopendata.open-lab.cloud/api/3,14,active
open.regina.ca,Regina Open Data Portal,https://open.regina.ca,ckan,Open data portal,local,CA,Canada,City of Regina,Local government,https://open.regina.ca/api/3,0,active
datosabiertos.regiondemurcia.es,Región de Murcia datos abiertos,https://datosabiertos.regiondemurcia.es,ckan,Open data portal,state,ES,Spain,Región de Murcia,Regional government,https://datosabiertos.regiondemurcia.es/api/3,985,active
katalog.unsere-gelder.de,Regional Government of Open data portal Open Data Portal,https://katalog.unsere-gelder.de,ckan,Open data portal,federal,DE,Germany,Regional Government of Open data portal,Regional government,https://katalog.unsere-gelder.de/api/3,0,active
opendata.vag.de,Regional Government of Vag Open Data Portal,https://opendata.vag.de,ckan,Open data portal,federal,DE,Germany,Regional Government of Vag,Regional government,https://opendata.vag.de/api/3,13,active
data.afro.who.int,Regional Health Data Hub (RDHUB) - Africa's Health Intelligence Center,https://data.afro.who.int/,ckan,Open data portal,federal,World,World,World Health Organization,International,,0,active
dati.emilia-romagna.it,Regione Emilia-Romagna data,https://dati.emilia-romagna.it,ckan,Open data portal,state,IT,Italy,Regione Emilia-Romagna,Regional government,https://dati.emilia-romagna.it/api/3,2830,active
datacatalog.regione.emilia-romagna.it,Regione Emilia-Romagna Data Catalog,https://datacatalog.regione.emilia-romagna.it/catalogCTA/,ckan,Open data portal,state,IT,Italy,Regione Emilia-Romagna,Regional government,https://datacatalog.regione.emilia-romagna.it/catalogCTA/api/3,783,active
dati.lazio.it,Regione Lazio Open Data,https://dati.lazio.it,ckan,Open data portal,state,IT,Italy,Government of Regione Lazio,Regional government,https://dati.lazio.it/api/3,407,active
dati.puglia.it,Regione Puglia Open Data,https://dati.puglia.it,ckan,Open data portal,state,IT,Italy,Government of Regione Puglia,Regional government,https://dati.puglia.it/api/3,0,active
data.sarawak.gov.my,Registration of Instrument By Division By Month in Sarawak,https://data.sarawak.gov.my,ckan,Open data portal,state,MY,Malaysia,Sarawak State,Regional government,https://catalog.sarawak.gov.my/api/3,201,active
rehovot.datacity.org.il,Rehovot Data Portal,https://rehovot.datacity.org.il,ckan,Open data portal,local,IL,Israel,Rehovot,Local government,https://rehovot.datacity.org.il/api/3,9,active
data.renfe.com,RENFE Data Catalog,https://data.renfe.com,ckan,Open data portal,federal,ES,Spain,Renfe Group,Business,https://data.renfe.com/api/3,68,active
repositorio.observatoriogeo.mx,Repositorio del Observatorio Metropolitano CentroGeo,https://repositorio.observatoriogeo.mx,ckan,Open data portal,federal,MX,Mexico,Centro de Investigación en Geografía y Geomática (CentroGeo),Academy,https://repositorio.observatoriogeo.mx/api/3,164,active
ppn.sc.gov.br,Repositório EPROC,https://ppn.sc.gov.br,ckan,Open data portal,state,BR,Brazil,Secretaria de Estado do Planejamento - SEPLAN,Regional government,https://ppn.sc.gov.br/api/3,1071,active
xtoria.grupoxcaret.com,Repositorio Institucional de Grupo Xcaret,https://xtoria.grupoxcaret.com,ckan,Open data portal,state,MX,Mexico,Grupo Xcaret,Private,https://xtoria.grupoxcaret.com/api/3,49,active
resourcedata.org,ResourceData,https://www.resourcedata.org,ckan,Open data portal,federal,GB,United Kingdom,Natural Resource Governance Institute,Civil society,,0,active
data.rijeka.hr,Rijeka OpenData,http://data.rijeka.hr,ckan,Open data portal,local,HR,Croatia,City of Rijeka,Local government,http://data.rijeka.hr/api/3,0,active
ckan.rimes.int,RIMES CKAN Data Portal,https://ckan.rimes.int/,ckan,Open data portal,federal,World,World,Regional Integrated Multi-Hazard Early Warning System (RIMES),International,https://ckan.rimes.int/api/3,73,active
roiet.gdcatalog.go.th,Roiet Open Data Portal,https://roiet.gdcatalog.go.th,ckan,Open data portal,local,TH,Thailand,Roiet,Local government,https://roiet.gdcatalog.go.th/api/3,433,active
dati.comune.roma.it,Roma Capitale Open Data Catalog,https://dati.comune.roma.it/catalog,ckan,Open data portal,local,IT,Italy,Comune di Roma,Local government,https://dati.comune.roma.it/catalog/api/3,0,active
rotterdamopendata.nl,Rotterdam Open Data Store,https://rotterdamopendata.nl,ckan,Open data portal,local,NL,Netherlands,Rotterdam Open Data,Local government,http://rotterdamopendata.nl/api/3,0,active
data.forest.go.th,Royal Forest Department data catalog,https://data.forest.go.th,ckan,Open data portal,federal,TH,Thailand,Royal Forest Department (Thailand),Central government,https://data.forest.go.th/api/3,0,active
catalog.royalrain.go.th,"Royal Rainmaking and Agricultural Aviation Department, Thailand Open Data Portal",https://catalog.royalrain.go.th,ckan,Open data portal,federal,TH,Thailand,"Royal Rainmaking and Agricultural Aviation Department, Thailand",Central government,https://catalog.royalrain.go.th/api/3,21,active
katalog.rundertischgis.de,Runder Tisch GIS Open Data Portal,https://katalog.rundertischgis.de,ckan,Open data portal,state,DE,Germany,Runder Tisch GIS,Business,https://katalog.rundertischgis.de/api/3,79,active
ruraldados.pt,Rural Data (Portugal),http://ruraldados.pt,ckan,Open data portal,federal,PT,Portugal,National Desertification Observatory (OND),Academy,http://ruraldados.pt/api/3,0,active
ckan.sabasi.io,Sabasi Open Data Portal,https://ckan.sabasi.io,ckan,Open data portal,federal,KE,Kenya,Open Institute,Civil society,https://ckan.sabasi.io/api/3,79,active
opendata.city.sagamihara.kanagawa.jp,Sagamihara City Open Data Portal,https://opendata.city.sagamihara.kanagawa.jp,ckan,Open data portal,local,JP,Japan,Sagamihara City,Local government,https://opendata.city.sagamihara.kanagawa.jp/api/3,95,active
opendata.pref.saitama.lg.jp,Saitama Prefecture Open Data Portal Site,https://opendata.pref.saitama.lg.jp,ckan,Open data portal,state,JP,Japan,Saitama Prefecture,Regional government,https://opendata.pref.saitama.lg.jp/api/3/action/package_list,0,active
opendata.sjgov.org,San Joaquin County Open Data,https://opendata.sjgov.org,ckan,Open data portal,local,US,United States,City of San Joaquin,Local government,https://opendata.sjgov.org/api/3,94,active
data.sanjoseca.gov,San Jose Open Data Portal,https://data.sanjoseca.gov/home,ckan,Open data portal,local,US,United States,City of San Jose,Local government,https://data.sanjoseca.gov/api/3,170,active
geodata.sandviken.se,Sandviken Open Data Portal,https://geodata.sandviken.se,ckan,Open data portal,local,SE,Sweden,Sandvikens kommun,Local government,https://geodata.sandviken.se/api/3,16,active
santacruzdetenerife.es,Santa Cruz de Tenerife open data portal,https://www.santacruzdetenerife.es,ckan,Open data portal,local,ES,Spain,Ayuntamiento de Santa Cruz de Tenerife,Local government,,0,active
data.santamonica.gov,Santa Monica Open Data,https://data.santamonica.gov,ckan,Open data portal,local,US,United States,City of Santa Monica,Local government,https://data.santamonica.gov/api/3,82,active
saritamura.murungrayakab.go.id,SARITAMURA - Portal Satu Data Indonesia Kabupaten Murung Raya,https://saritamura.murungrayakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Murung Raya,Local government,https://saritamura.murungrayakab.go.id/api/3,106,active
data.balikpapan.go.id,Satu Data Balikpapan,https://data.balikpapan.go.id,ckan,Open data portal,local,ID,Indonesia,Balikpapan City,Local government,https://data.balikpapan.go.id/api/3,536,active
satudata.dpd.go.id,Satu Data DPD RI,https://satudata.dpd.go.id/,ckan,Open data portal,federal,ID,Indonesia,Dewan Perwakilan Daerah Republik Indonesia (DPD RI),Central government,https://satudata.dpd.go.id/api/3,27,active
opendata.bulukumbakab.go.id,Satu Data Kabupaten Bulukumba,https://opendata.bulukumbakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Bulukumba,Local government,https://opendata.bulukumbakab.go.id/api/3,729,active
datasets.kaurkab.go.id,Satu Data Kabupaten Kaur,https://datasets.kaurkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Kaur,Local government,https://datasets.kaurkab.go.id/api/3,136,active
satudata.konaweutarakab.com,Satu Data Kabupaten Konawe Utara,https://satudata.konaweutarakab.com,ckan,Open data portal,local,ID,Indonesia,Kabupaten Konawe Utara,Local government,,0,active
satudata.langkatkab.go.id,Satu Data Kabupaten Langkat,https://satudata.langkatkab.go.id,ckan,Open data portal,local,ID,Indonesia,Diskominfo Kabupaten Langkat,Local government,https://satudata.langkatkab.go.id/api/3,209,active
data.linggakab.go.id,Satu Data Kabupaten Lingga,https://data.linggakab.go.id/,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Lingga (Lingga Regency Government),Local government,,0,active
opendata.pacitankab.go.id,SATU DATA KABUPATEN PACITAN,https://opendata.pacitankab.go.id,ckan,Open data portal,local,ID,Indonesia,Pacitan Regency,Local government,https://opendata.pacitankab.go.id/api/3,638,active
data.pasamankab.go.id,Satu Data Kabupaten Pasaman,https://data.pasamankab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Pasaman,Local government,https://data.pasamankab.go.id/api/3,155,active
satudata.palikab.go.id,Satu Data Kabupaten Penukal Abab Lematang Ilir,https://satudata.palikab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Penukal Abab Lematang Ilir (PALI),Local government,,0,active
sdi.selumakab.go.id,Satu Data Kabupaten Seluma,https://sdi.selumakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Seluma,Local government,https://sdi.selumakab.go.id/api/3,228,active
mydata.sijunjung.go.id,Satu Data Kabupaten Sijunjung,https://mydata.sijunjung.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Sijunjung,Local government,https://mydata.sijunjung.go.id/api/3,167,active
data.sintang.go.id,Satu Data Kabupaten Sintang,https://data.sintang.go.id,ckan,Open data portal,local,ID,Indonesia,Sintang Regency,Local government,,0,active
satudata.sumbawakab.go.id,Satu Data Kabupaten Sumbawa,https://satudata.sumbawakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Sumbawa,Local government,https://satudata.sumbawakab.go.id/api/3,540,active
data.tanjabbarkab.go.id,Satu Data Kabupaten Tanjung Jabung Barat,https://data.tanjabbarkab.go.id,ckan,Open data portal,local,ID,Indonesia,Tanjung Jabung Barat Regency Government,Local government,https://data.tanjabbarkab.go.id/api/3,613,active
data.kaltaraprov.go.id,Satu Data KALTARA,https://data.kaltaraprov.go.id,ckan,Open data portal,state,ID,Indonesia,Kalimantan Utara Province,Regional government,https://data.kaltaraprov.go.id/api/3,0,active
satudata.kapuaskab.go.id,Satu Data Kapuas,https://satudata.kapuaskab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Kapuas,Local government,https://satudata.kapuaskab.go.id/api/3,0,active
sdi.katingankab.go.id,Satu Data Katingan,https://sdi.katingankab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Katingan (Diskominfostandi Kabupaten Katingan),Local government,https://sdi.katingankab.go.id/api/3,120,active
satudata.kayongutarakab.go.id,Satu Data Kayong Utara,https://satudata.kayongutarakab.go.id,ckan,Open data portal,local,ID,Indonesia,Kayong Utara Regency,Local government,,0,active
katalog.data.gorontalokota.go.id,Satu Data Kota Gorontalo,https://katalog.data.gorontalokota.go.id/,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Gorontalo,Local government,https://katalog.data.gorontalokota.go.id/api/3,17,active
datasets.palukota.go.id,Satu Data Kota Palu,https://datasets.palukota.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Palu,Local government,https://datasets.palukota.go.id/api/3,0,active
sdi.palukota.go.id,Satu Data Kota Palu,https://sdi.palukota.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Palu,Local government,https://sdi.palukota.go.id/api/3,47,active
data.pontianakkota.go.id,SATU DATA KOTA PONTIANAK,https://data.pontianakkota.go.id,ckan,Open data portal,local,ID,Indonesia,Kota Pontianak,Local government,https://data.pontianakkota.go.id/api/3,0,active
satudata.landakkab.go.id,Satu Data Landak,https://satudata.landakkab.go.id,ckan,Open data portal,local,ID,Indonesia,Landak Regency (Diskominfo Kab. Landak),Local government,,0,active
satudata.mempawahkab.go.id,Satu Data Mempawah,https://satudata.mempawahkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Mempawah (Diskominfo Kab. Mempawah),Local government,,0,active
satudatapalapa.mojokertokab.go.id,Satu Data Palapa Kabupaten Mojokerto,https://satudatapalapa.mojokertokab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Mojokerto,Local government,https://satudatapalapa.mojokertokab.go.id/api/3,0,active
satudata.palembang.go.id,Satu Data Palembang,https://satudata.palembang.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Palembang,Local government,,0,active
satudata.probolinggokab.go.id,Satu Data portal for Probolinggo Regency,https://satudata.probolinggokab.go.id,ckan,Open data portal,local,ID,Indonesia,Probolinggo Regency Government,Local government,https://satudata.probolinggokab.go.id/api/3,732,active
data.kalbarprov.go.id,SATU DATA PROVINSI KALIMANTAN BARAT,https://data.kalbarprov.go.id,ckan,Open data portal,state,ID,Indonesia,Kalimantan Barat,Regional government,https://data.kalbarprov.go.id/api/3,0,active
satudata.solokkab.go.id,Satu Data Solok Kabupaten,https://satudata.solokkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Solok,Local government,https://satudata.solokkab.go.id/api/3,0,active
data.sumbarprov.go.id,Satu Data Sumatera Barat,https://data.sumbarprov.go.id,ckan,Open data portal,state,ID,Indonesia,Pemerintah Provinsi Sumatera Barat,Regional government,https://data.sumbarprov.go.id/api/3,0,active
data.halmaherautarakab.go.id,SATUDATA Halmahera Utara,https://data.halmaherautarakab.go.id,ckan,Open data portal,state,ID,Indonesia,North Halmahera Regency,Regional government,https://data.halmaherautarakab.go.id/api/3,0,active
od.data.gov.sa,Saudi Open Data,https://od.data.gov.sa,ckan,Open data portal,federal,SA,Saudi Arabia,Saudi Data & AI Authority,Central government,,0,active
catalog.savenow.de,SAVeNoW Catalog,http://catalog.savenow.de,ckan,Open data portal,federal,DE,Germany,SAVeNoW,Other,http://catalog.savenow.de/api/3,81,active
opendata.nhs.scot,Scottish Health and Social Care Open Data,https://www.opendata.nhs.scot,ckan,Open data portal,state,GB,United Kingdom,NHS Scotland,Regional government,https://www.opendata.nhs.scot/api/3,103,active
datasets.seed.nsw.gov.au,SEED: Dataset - NSW Government,https://datasets.seed.nsw.gov.au,ckan,Open data portal,state,AU,Australia,NSW Government,Regional government,https://datasets.seed.nsw.gov.au/api/3,0,active
ckan.educloud.sgrc.selkirk.ca,Selkirk CKAN Portal,https://ckan.educloud.sgrc.selkirk.ca,ckan,Open data portal,state,CA,Canada,Selkirk College,Academy,https://ckan.educloud.sgrc.selkirk.ca/api/3,0,active
ckan.sena-opendata.jp,Sena Open Data Portal,https://ckan.sena-opendata.jp,ckan,Open data portal,federal,JP,Japan,Sena Regional Government,Local government,https://ckan.sena-opendata.jp/api/3,0,active
datacatalog.senate.go.th,Senate of Thailand Open Data Portal,https://datacatalog.senate.go.th,ckan,Open data portal,federal,TH,Thailand,Senate of Thailand,Central government,https://datacatalog.senate.go.th/api/3,44,active
dataportal.senckenberg.de,Senckenberg (meta) data catalog,https://dataportal.senckenberg.de,ckan,Open data portal,state,DE,Germany,Senckenberg Leibniz Institution for Biodiversity and Earth System Research (SGN),Academy,https://dataportal.senckenberg.de/api/3,336,active
sep.tucuman.gob.ar,SEP Tucumán Data Catalog,https://sep.tucuman.gob.ar,ckan,Open data portal,state,AR,Argentina,Government of Tucumán,Regional government,,0,active
data.sepa.gov.rs,Serbian Environmental Protection Agency Open Data Portal,http://data.sepa.gov.rs,ckan,Open data portal,federal,RS,Serbia,Serbian Environmental Protection Agency,Central government,http://data.sepa.gov.rs/api/3,0,active
edu.mrpam.gov.mn,SESMIM Knowledge Portal,https://edu.mrpam.gov.mn,ckan,Open data portal,federal,MN,Mongolia,Ministry of Mining and Heavy Industry Mongolia,Central government,http://edu.mrpam.gov.mn/api/3,301,active
ckan-shimane.dataeye.jp,Shimane Prefecture Open Data Catalog,https://ckan-shimane.dataeye.jp,ckan,Open data portal,state,JP,Japan,Shimane Prefecture,Regional government,https://ckan-shimane.dataeye.jp/api/3,0,active
dataset.city.shizuoka.jp,Shizuoka City Open Data Portal,https://dataset.city.shizuoka.jp,ckan,Open data portal,local,JP,Japan,City of Shizuoka,Local government,https://dataset.city.shizuoka.jp/api/3,0,active
opendata.pref.shizuoka.jp,Shizuoka Open Data portal,https://opendata.pref.shizuoka.jp,ckan,Open data portal,state,JP,Japan,Shizuoka Prefecture,Regional government,https://opendata.pref.shizuoka.jp/api/3/action/package_list,0,active
show-data-portal.eu,Show Portal Eu Open Data Portal,https://show-data-portal.eu/,ckan,Open data portal,federal,EU,European Union,Show Data Portal,Central government,https://show-data-portal.eu/api/3,0,active
ckan.siges.sv,SIGES Open Data,https://ckan.siges.sv/,ckan,Open data portal,federal,SV,El Salvador,SIGES,Central government,https://ckan.siges.sv/api/3,38,active
catalogue.simocean.pt,SIMOcean Catalogue,http://catalogue.simocean.pt,ckan,Open data portal,federal,PT,Portugal,Portuguese Sea and Atmosphere,Academy,http://catalogue.simocean.pt/api/3,0,active
data.sinarproject.org,Sinar Project Open Data,https://data.sinarproject.org,ckan,Open data portal,federal,MY,Malaysia,Sinar Project,Civil society,https://data.sinarproject.org/api/3,0,active
sil.eloro.gob.ec,Sistema de Información Local Gobierno Autónomo Descentralizado Provincial de El Oro,https://sil.eloro.gob.ec,ckan,Open data portal,state,EC,Ecuador,Gobierno Autónomo Descentralizado Provincial de El Oro,Regional government,https://sil.eloro.gob.ec/api/3,0,active
sil.loja.gob.ec,Sistema de Información Local Municipal de Loja,http://sil.loja.gob.ec,ckan,Open data portal,local,EC,Ecuador,Municipal de Loja,Local government,https://sil.loja.gob.ec/api/3,0,active
data.kaboki.go.id,Situs Resmi Satu Data Ogan Komering Ilir,https://data.kaboki.go.id,ckan,Open data portal,local,ID,Indonesia,Kabupaten Ogan Komering Ilir (Ogan Komering Ilir Regency),Local government,,0,active
data.skeenasalmon.info,Skeena Salmon Data Catalogue,https://data.skeenasalmon.info,ckan,Open data portal,federal,US,United States,Skeena Knowledge Trust,Civil society,https://data.skeenasalmon.info/api/3,1419,active
data.gov.sk,Slovak Republic Open Data Portal,https://data.gov.sk,ckan,Open data portal,federal,SK,Slovakia,Národná agentúra pre sieťové a elektronické služby (NASES),Central government,https://data.gov.sk/api/3,0,active
data.smartaraucania.org,Smart Araucanía Data Catalog,https://data.smartaraucania.org/,ckan,Open data portal,state,CL,Chile,Regional Government of Araucanía,Regional government,https://data.smartaraucania.org/api/3,0,active
dadosabertos.ifmg.edu.br,Sobre Dados Abertos IFMG,https://dadosabertos.ifmg.edu.br,ckan,Open data portal,state,BR,Brazil,Instituto Federal de Minas Gerais,Academy,https://dadosabertos.ifmg.edu.br/api/3,22,active
data.socialprogress.org,Social Progress Data Catalog,https://data.socialprogress.org,ckan,Open data portal,international,World,World,Social Progress Imperative,Civil society,https://data.socialprogress.org/api/3,0,active
data.sa.gov.au,South Australian Government Data Directory,https://data.sa.gov.au,ckan,Open data portal,state,AU,Australia,Government of South Australia,Regional government,https://data.sa.gov.au/data/api/3,0,active
data.spatialhub.scot,Spatial Hub The Source of Scottish Local Government Spatial Data,https://data.spatialhub.scot,ckan,Open data portal,state,GB,United Kingdom,The Improvement Service (IS),Civil society,https://data.spatialhub.scot/api/3,472,active
sprogressource.digst.govcloud.dk,SprogResource (DIGST GovCloud),https://sprogressource.digst.govcloud.dk,ckan,Open data portal,federal,DK,Denmark,Agency for Digital Government,Central government,https://sprogressource.digst.govcloud.dk/api/3,0,active
sproutopencontent.com,Sprout Open Content Open Data Portal,https://sproutopencontent.com,ckan,Open data portal,federal,NG,Nigeria,Sprout Open Content,Civil society,https://sproutopencontent.com/api/3,0,active
srm.datacity.org.il,SRM Data Portal,https://srm.datacity.org.il,ckan,Open data portal,federal,IL,Israel,The Public Knowledge Workshop,Non-profit,https://srm.datacity.org.il/api/3,15,active
opendata.jena.de,Stadt Jena Open Data Portal,https://opendata.jena.de,ckan,Open data portal,local,DE,Germany,Stadt Jena,Local government,https://opendata.jena.de/api/3,70,active
data.stadt-zuerich.ch,Stadt Zurich Open Data,https://data.stadt-zuerich.ch,ckan,Open data portal,state,CH,Switzerland,Stadt Zurich,Regional government,https://data.stadt-zuerich.ch/api/3,919,active
ckan.staging.futr-hub.de,Staging Futr Hub CKAN Portal,https://ckan.staging.futr-hub.de,ckan,Open data portal,state,DE,Germany,Tegel Projekt GmbH,Business,https://ckan.staging.futr-hub.de/api/3,2,active
dataut.vegvesen.no,Statens vegvesen dataportal,https://dataut.vegvesen.no,ckan,Open data portal,federal,NO,Norway,The Norwegian Public Roads Administration,Central government,https://dataut.vegvesen.no/api/3,79,active
opendata.fcsc.gov.ae,Statistics Portal - Open Data UAE,https://opendata.fcsc.gov.ae,ckan,Open data portal,federal,AE,United Arab Emirates,Government of UAE,Central government,https://ckan.fcsc.production.datopian.com/api/3,0,active
data.subak.org,Subak Data Catalogue,https://data.subak.org,ckan,Open data portal,federal,World,World,Subak,Civil society,https://data.subak.org/api/3,0,active
data.sugarlandtx.gov,Sugar Land Insights,https://data.sugarlandtx.gov,ckan,Open data portal,local,US,United States,City of Sugar Land,Local government,https://data.sugarlandtx.gov/api/3,136,active
danube-data.eu,SUNDANSE Data Catalogue,https://danube-data.eu/,ckan,Open data portal,federal,EU,European Union,Danube Data,Academy,https://danube-data.eu/api/3,6,active
suojattudata.suomi.fi,Suojattudata,https://suojattudata.suomi.fi,ckan,Open data portal,federal,FI,Finland,Digi- ja vaestotietovirasto,Central government,https://suojattudata.suomi.fi/api/3,0,active
opendata.surabaya.go.id,Surabaya Open Data Portal,https://opendata.surabaya.go.id,ckan,Open data portal,local,ID,Indonesia,Surabaya,Local government,https://opendata.surabaya.go.id/api/3,0,active
data.surrey.ca,Surrey Open Data Catalogue,https://data.surrey.ca,ckan,Open data portal,local,CA,Canada,City of Surrey,Local government,https://data.surrey.ca/api/3,0,active
trafficdata.se,Swedish Traffic Data Portal,https://trafficdata.se,ckan,Open data portal,federal,SE,Sweden,Swedish Transport Administration,Central government,https://trafficdata.se/api/3,49,active
opendata.swiss,Swiss Open Government Data Portal,https://opendata.swiss,ckan,Open data portal,federal,CH,Switzerland,Swiss Confederation Federal Administration,Central government,,0,active
ckan.ymparisto.fi,Syke Metadata Portal,https://ckan.ymparisto.fi/,ckan,Open data portal,federal,FI,Finland,Finland’s environmental administration,Central government,https://ckan.ymparisto.fi/api/3,618,active
catalog.fisheries.go.th,"System Central Service Data Set List and open data, Department of Fisheries",https://catalog.fisheries.go.th,ckan,Open data portal,federal,TH,Thailand,Department of Fisheries (Thailand),Central government,https://catalog.fisheries.go.th/api/3,0,active
opendata.taichung.gov.tw,Taichung City Government Open Data,https://opendata.taichung.gov.tw,ckan,Open data portal,state,TW,Taiwan,Taichung City Government,Regional government,,0,active
taijiang.tw,Taijiang Research Data Repository,http://taijiang.tw,ckan,Open data portal,federal,TW,Taiwan,Academia Sinica,Academy,http://taijiang.tw/api/3,0,active
data.tainan.gov.tw,Tainan City Government Data Open Platform,https://data.tainan.gov.tw,ckan,Open data portal,state,TW,Taiwan,Tainan City Government,Regional government,,0,active
data.cdc.gov.tw,Taiwan CDC Open Data Portal,https://data.cdc.gov.tw,ckan,Open data portal,federal,TW,Taiwan,"Center for Diseases Control, Ministry of Health and Welfare",Central government,https://data.cdc.gov.tw/api/3,0,active
ckan.energydata.rd.tuni.fi,Tampere University energy research data catalog demo,https://ckan.energydata.rd.tuni.fi/,ckan,Open data portal,federal,FI,Finland,Tampere University,Academy,https://ckan.energydata.rd.tuni.fi/api/3,32,active
data.tampere.fi,Tampereen kaupungin dataportaali,https://data.tampere.fi,ckan,Open data portal,local,FI,Finland,Tampere,Local government,https://data.tampere.fi/data/api/3,100,active
ckan.tycg.gov.tw,Taoyuan City Government Open Data Portal,http://ckan.tycg.gov.tw,ckan,Open data portal,state,TW,Taiwan,Taoyuan city government,Regional government,http://ckan.tycg.gov.tw/api/3,0,active
open.tatarstan.ru,Tatarstan Open Data,https://open.tatarstan.ru/data,ckan,Open data portal,state,RU,Russian Federation,Tatarstan republic government,Regional government,https://open.tatarstan.ru/data/api/3,0,active
dadosabertos.tce.go.gov.br,TCEGO - Dados Abertos,https://dadosabertos.tce.go.gov.br,ckan,Open data portal,state,BR,Brazil,Tribunal de Contas do Estado de Goias (TCE-GO),Regional government,https://dadosabertos.tce.go.gov.br/api/3,63,active
data.tcels.or.th,TCELS Data Catalog,http://data.tcels.or.th,ckan,Open data portal,federal,TH,Thailand,Thailand Center of Excellence for Life Sciences (TCELS),Central government,http://data.tcels.or.th/api/3,11,active
tdata.dlsi.ua.es,TData - Turismo Open Data UA,https://tdata.dlsi.ua.es/,ckan,Open data portal,state,ES,Spain,Universidad de Alicante,Academy,https://tdata.dlsi.ua.es/api/3,1021,active
datos.techo.org,TECHO Datos Abiertos,http://datos.techo.org,ckan,Open data portal,federal,CL,Chile,TECHO International,Civil society,http://datos.techo.org/api/3,0,active
data.city.tendo.yamagata.jp,Tendo City Data Catalog,https://data.city.tendo.yamagata.jp,ckan,Open data portal,local,JP,Japan,Tendo City,Local government,https://data.city.tendo.yamagata.jp/api/3,0,active
tenerifedata.com,Tenerifedata Open Data Portal,https://www.tenerifedata.com,ckan,Open data portal,federal,ES,Spain,Tenerifedata,Business,,0,active
tesourotransparente.gov.br,Tesouro Nacional dados abertos,https://www.tesourotransparente.gov.br,ckan,Open data portal,federal,BR,Brazil,Tesouro Nacional,Central government,http://www.tesourotransparente.gov.br/ckan/api/3,89,active
